開課序號,開課代碼,系所,組,年,班,全英語,MOOCS,限性別,中文課程名稱,英文課程名稱,學分,必/選,全/半,教師,地點時間,限修人數,選修人數,限修條件,備註,學期
407,SOC0134,社教系（碩）,,,碩博,,,,成人學習與教學研究,Studies in Adult Teaching and Learning,3.0,選,半,李瑛,二 6-8 本部 教710,50,9,◎課程不開放上修,,1112
408,SOC0149,社教系（碩）,,,碩博,,,,文化資產研究,Studies in Cultural Heritage,3.0,選,半,蕭文杰,五 2-4 本部 教714,50,5,◎課程不開放上修,,1112
409,SOC8003,社教系（碩）,,,碩博,,,,社區產業經營與社區行銷研究,Studies in Local Industries Management and Marketing,3.0,選,半,廖世璋,四 A-C 本部 教710,50,16,◎課程不開放上修,,1112
410,SOC8009,社教系（碩）,,,碩博,,,,社群媒體與新媒體研究,Social Media and New Media Research,3.0,選,半,張振維,五 A-C 本部 教710,50,9,◎課程不開放上修,,1112
411,SOC8012,社教系（碩）,,,碩博,,,,傳統文化與現代生活研究,Studies in Traditional Culture and Modern Life,3.0,選,半,陳仲彥,五 2-4 本部 教710,50,7,◎課程不開放上修,,1112
2634,MAU0181,數學系（學）,K,,,,,,微積分乙（二）,Calculus B (II),3.0,必,半,蔡天鉞,一 6-8 校外 教室自排,50,30,◎第一階段需人工加選◎第二階段需人工加選◎加退選階段需人工加選◎必須先修過【MAU0180  微積分乙（一）】,本課程於師大附中上課，並搭配高中開學日，修課學生僅能透過人工選課。,1112
2635,MAU0181,數學系（學）,L,,,是,,,微積分乙（二）,Calculus B (II),3.0,必,半,司靈得,"一 6-7 公館 Ｓ304, 四 6 公館 Ｓ304",50,9,◎必須先修過【MAU0180  微積分乙（一）】,,1112
2636,MAC7002,數學系（學）,,,大碩博,是,,,黎曼幾何（二）,Riemannian Geometry (II),3.0,選,半,林俊吉,二 2-4 公館 數學館M310,50,8,,,1112
2637,MAC0094,數學系（學）,,,大碩,,,,近世代數（二）,Modern Algebra (II),3.0,選,半,劉家新,一 2-4 公館 數學館M310,50,8,,,1112
2638,MAC0118,數學系（學）,,,大碩,,,,統計計算（二）,Statistical Computing (II),3.0,選,半,蔡碧紋,一 6-8 公館 數學館M210,50,7,,,1112
2639,MAC0182,數學系（學）,,,大碩,,,,代數與數論（二）,Algebra and Number Theory(II),3.0,選,半,夏良忠 孫維良,四 6-8 公館 數學館M310,50,10,,,1112
2640,MAC9016,數學系（學）,,,大碩,,,,密碼學,Cryptography,3.0,選,半,紀文鎮,四 2-4 公館 數學館M310,50,32,,,1112
2641,MAC9025,數學系（學）,,,大碩,是,,,組合數學（IB）,Combinatorics Mathematics (IB),3.0,選,半,游森棚,一 6-8 公館 數學館M310,50,11,,,1112
2642,MAC9031,數學系（學）,,,大碩,,,,組合設計,Combinatorial Designs,3.0,選,半,林延輯,一 2-4 公館 數學館M211,50,13,,,1112
2643,MAC9033,數學系（學）,,,大碩,,,,數理統計（二）,Mathematical Statistics (II),3.0,選,半,程毅豪,五 2-4 公館 數學館M310,50,21,,,1112
2644,MAC9041,數學系（學）,,,大碩,是,,,數學教學實習（二）（IB）,Teaching Practicum: Mathematics (II) (IB),2.0,選,半,朱啟台,五 C-D 公館 數學館M210,50,10,,,1112
2645,MAC9047,數學系（學）,,,大碩,是,,,流行病學的數理模型（二）,Mathematical Models in Epidemiology (II),3.0,選,半,陳建隆,一 2-4 公館 Ｂ103,50,8,,,1112
2646,MAC9048,數學系（學）,,,大碩,,,,數據科學中的科學計算,Scientific Computing in Data Science,3.0,選,半,黃聰明,二 2-4 公館 Ｓ307,50,18,,,1112
2647,MAU0181,數學系（學）,A,1.0,,,,,微積分乙（二）,Calculus B (II),3.0,必,半,林月珍,一 6-8 公館 Ｅ202,50,50,◎必須先修過【MAU0180  微積分乙（一）】,物一甲,1112
2648,MAU0181,數學系（學）,B,1.0,,,,,微積分乙（二）,Calculus B (II),3.0,必,半,范洪源,一 6-8 公館 Ｅ101,50,35,◎必須先修過【MAU0180  微積分乙（一）】,物一乙,1112
2649,MAU0181,數學系（學）,C,1.0,,,,,微積分乙（二）,Calculus B (II),3.0,必,半,張幼賢,四 6-8 公館 Ｅ201,50,53,◎必須先修過【MAU0180  微積分乙（一）】,化一甲,1112
2650,MAU0181,數學系（學）,D,1.0,,,,,微積分乙（二）,Calculus B (II),3.0,必,半,陳慧如,四 6-8 公館 Ｓ603,50,40,◎必須先修過【MAU0180  微積分乙（一）】,化一乙,1112
2651,MAU0181,數學系（學）,E,1.0,,,,,微積分乙（二）,Calculus B (II),3.0,必,半,陳瑞堂,四 6-8 公館 Ｅ101,50,41,◎必須先修過【MAU0180  微積分乙（一）】,地科一,1112
2652,MAU0181,數學系（學）,F,1.0,,,,,微積分乙（二）,Calculus B (II),3.0,必,半,洪有情,四 6-8 公館 Ｅ102,50,55,◎必須先修過【MAU0180  微積分乙（一）】,資工一,1112
2653,MAU0181,數學系（學）,G,1.0,,,,,微積分乙（二）,Calculus B (II),3.0,必,半,楊青育,三 6-8 本部 正204,50,56,◎必須先修過【MAU0180  微積分乙（一）】,機電一,1112
2654,MAU0181,數學系（學）,H,1.0,,,,,微積分乙（二）,Calculus B (II),3.0,必,半,張毓麟,三 6-8 本部 正305,50,58,◎必須先修過【MAU0180  微積分乙（一）】,電機一,1112
2655,MAU0181,數學系（學）,I,1.0,,,,,微積分乙（二）,Calculus B (II),3.0,必,半,李政哲,三 6-8 本部 正405,50,43,◎必須先修過【MAU0180  微積分乙（一）】,工教一,1112
2656,MAU0181,數學系（學）,J,1.0,,,,,微積分乙（二）,Calculus B (II),3.0,必,半,王建勛,三 6-8 本部 誠203,50,64,◎必須先修過【MAU0180  微積分乙（一）】,車能一、光電一,1112
2657,MAU0003,數學系（學）,,1.0,甲,,,,數論,Number Theory,3.0,必,半,劉家新,四 6-8 公館 Ｂ103,50,66,,,1112
2658,MAU0032,數學系（學）,,1.0,甲,,,,程式設計,Computer Programming,3.0,選,半,樂美亨,五 6-8 公館 理圖801,50,52,,,1112
2659,MAU0161,數學系（學）,,1.0,甲,,,,線性代數（二）,Linear Algebra(II),3.0,必,半,李華介,"二 6-7 公館 Ｓ201, 五 4 公館 Ｓ201",50,21,◎必須先修過【MAU0160  線性代數（一）】,,1112
2660,MAU0171,數學系（學）,,1.0,甲,,,,微積分探索（二）,Exploration of Calculus(II),1.0,選,半,林月珍,二 2 公館 Ｃ002,50,28,◎必須先修過(也可以同時修)【MAU0179  微積分甲（二）】,,1112
2661,MAU0173,數學系（學）,,1.0,甲,,,,線性代數探索（二）,Exploration of Linear Algebra(II),1.0,選,半,李華介,五 3 公館 Ｓ201,50,21,◎必須先修過(也可以同時修)【MAU0161  線性代數（二）】,,1112
2662,MAU0179,數學系（學）,,1.0,甲,,,,微積分甲（二）,Calculus A (II),4.0,必,半,林月珍,"二 3-4 公館 Ｃ002, 四 3-4 公館 Ｃ002",50,35,◎必須先修過【MAU0178  微積分甲（一）】,,1112
2663,MAU0003,數學系（學）,,1.0,乙,,,,數論,Number Theory,3.0,必,半,胡舉卿,一 6-8 公館 理圖003,50,60,,,1112
2664,MAU0032,數學系（學）,,1.0,乙,,,,程式設計,Computer Programming,3.0,選,半,范洪源,"五 6-7 公館 理圖002, 五 8 公館 理圖802",37,18,,,1112
2665,MAU0161,數學系（學）,,1.0,乙,,,,線性代數（二）,Linear Algebra(II),3.0,必,半,謝世峰,"二 6-7 公館 Ｅ102, 四 3 公館 Ｅ102",50,58,◎必須先修過【MAU0160  線性代數（一）】,,1112
2666,MAU0171,數學系（學）,,1.0,乙,,,,微積分探索（二）,Exploration of Calculus(II),1.0,選,半,陳賢修,二 2 公館 Ｓ404,50,39,◎必須先修過(也可以同時修)【MAU0179  微積分甲（二）】,,1112
2667,MAU0173,數學系（學）,,1.0,乙,,,,線性代數探索（二）,Exploration of Linear Algebra(II),1.0,選,半,謝世峰,四 4 公館 Ｅ102,50,55,◎必須先修過(也可以同時修)【MAU0161  線性代數（二）】,,1112
2668,MAU0179,數學系（學）,,1.0,乙,,,,微積分甲（二）,Calculus A (II),4.0,必,半,陳賢修,"二 3-4 公館 Ｓ404, 五 3-4 公館 Ｓ404",50,41,◎必須先修過【MAU0178  微積分甲（一）】,,1112
2669,MAU0003,數學系（學）,,1.0,丙,,,,數論,Number Theory,3.0,必,半,李華介,"三 6-7 公館 Ｓ202, 四 2 公館 Ｓ202",50,38,,,1112
2670,MAU0032,數學系（學）,,1.0,丙,,,,程式設計,Computer Programming,3.0,選,半,楊青育,一 6-8 公館 理圖801,50,44,,,1112
2671,MAU0161,數學系（學）,,1.0,丙,,,,線性代數（二）,Linear Algebra(II),3.0,必,半,夏良忠,"二 6-7 公館 Ｓ202, 四 3 公館 Ｓ202",50,14,◎必須先修過【MAU0160  線性代數（一）】,,1112
2672,MAU0171,數學系（學）,,1.0,丙,,,,微積分探索（二）,Exploration of Calculus(II),1.0,選,半,郭君逸,二 2 公館 Ｅ101,50,56,◎必須先修過(也可以同時修)【MAU0179  微積分甲（二）】,,1112
2673,MAU0173,數學系（學）,,1.0,丙,,,,線性代數探索（二）,Exploration of Linear Algebra(II),1.0,選,半,夏良忠,四 4 公館 Ｓ202,50,14,◎必須先修過(也可以同時修)【MAU0161  線性代數（二）】,,1112
2674,MAU0179,數學系（學）,,1.0,丙,,,,微積分甲（二）,Calculus A (II),4.0,必,半,郭君逸,"二 3-4 公館 Ｅ101, 五 3-4 公館 Ｅ101",50,60,◎必須先修過【MAU0178  微積分甲（一）】,,1112
2675,MAU0021,數學系（學）,,2.0,,,,,離散數學,Discrete Mathematics,3.0,選,半,郭君逸,四 2-4 公館 Ｂ103,50,56,,,1112
2676,MAU0022,數學系（學）,,2.0,,,,,圖形學,Graph Theory,3.0,選,半,高至芃,一 6-8 公館 Ｓ503,50,34,,,1112
2677,MAU0023,數學系（學）,A,2.0,,,,,微分方程特論,Topic in Differential Equations,3.0,選,半,林惠娥,三 6-8 公館 Ｓ602,50,21,,,1112
2678,MAU0023,數學系（學）,B,2.0,,,,,微分方程特論,Topic in Differential Equations,3.0,選,半,陳賢修,一 6-8 公館 Ｓ401,50,44,,,1112
2679,MAU0128,數學系（學）,,2.0,,,,,高等幾何（一）,Advanced Geometry (I),3.0,選,半,陳瑞堂,"二 6 公館 理圖807, 二 7-8 公館 Ｅ101",50,52,,,1112
2680,MAU0153,數學系（學）,A,2.0,,,,,機率導論,Introduction to Probability Theory,3.0,必,半,蔡碧紋,五 6-8 公館 Ｂ103,50,31,,,1112
2681,MAU0153,數學系（學）,B,2.0,,,,,機率導論,Introduction to Probability Theory,3.0,必,半,張少同,三 6-8 公館 Ｂ103,50,60,,,1112
2682,MAU0153,數學系（學）,C,2.0,,,,,機率導論,Introduction to Probability Theory,3.0,必,半,呂翠珊,五 2-4 公館 Ｂ103,50,32,,,1112
2683,MAU0163,數學系（學）,A,2.0,,,,,高等微積分（二）,Advanced Calculus(II),4.0,必,半,林惠娥,"二 3-4 公館 Ｓ602, 四 6-7 公館 Ｓ602",50,39,◎必須先修過【MAU0162  高等微積分（一）】,,1112
2684,MAU0163,數學系（學）,B,2.0,,,,,高等微積分（二）,Advanced Calculus(II),4.0,必,半,郭庭榕,"一 3-4 公館 數學館M212, 四 6-7 公館 數學館M212",37,36,◎必須先修過【MAU0162  高等微積分（一）】,,1112
2685,MAU0167,數學系（學）,A,2.0,,,,,代數學（二）,Algebra(II),3.0,必,半,劉家新,"二 3-4 公館 Ｓ203, 四 3 公館 Ｓ203",50,16,◎必須先修過【MAU0166  代數學（一）】,,1112
2686,MAU0167,數學系（學）,B,2.0,,,,,代數學（二）,Algebra(II),3.0,必,半,劉容真,"一 3-4 公館 Ｅ301, 五 3 公館 Ｅ301",50,45,◎必須先修過【MAU0166  代數學（一）】,,1112
2687,MAU0167,數學系（學）,C,2.0,,,,,代數學（二）,Algebra(II),3.0,必,半,胡舉卿,"二 3-4 公館 Ｓ201, 五 6 公館 Ｓ201",50,19,◎必須先修過【MAU0166  代數學（一）】,,1112
2688,MAU0175,數學系（學）,A,2.0,,,,,高等微積分探索（二）,Exploration of Advanced Calculus (II),1.0,選,半,林惠娥,四 8 公館 Ｓ602,50,38,◎必須先修過(也可以同時修)【MAU0163  高等微積分（二）】,,1112
2689,MAU0175,數學系（學）,B,2.0,,,,,高等微積分探索（二）,Exploration of Advanced Calculus (II),1.0,選,半,郭庭榕,四 8 公館 數學館M212,37,34,◎必須先修過(也可以同時修)【MAU0163  高等微積分（二）】,,1112
2690,MAU0177,數學系（學）,A,2.0,,,,,代數學探索（二）,Exploration of Algebra (II),1.0,選,半,劉家新,四 4 公館 Ｓ203,50,12,◎必須先修過(也可以同時修)【MAU0167  代數學（二）】,,1112
2691,MAU0177,數學系（學）,B,2.0,,,,,代數學探索（二）,Exploration of Algebra (II),1.0,選,半,劉容真,五 4 公館 Ｅ301,50,43,◎必須先修過(也可以同時修)【MAU0167  代數學（二）】,,1112
2692,MAU0177,數學系（學）,C,2.0,,,,,代數學探索（二）,Exploration of Algebra (II),1.0,選,半,胡舉卿,五 7 公館 Ｓ201,50,17,◎必須先修過(也可以同時修)【MAU0167  代數學（二）】,,1112
2693,MAU0013,數學系（學）,,3.0,,,,,複變數函數論,Complex  Function Theory,3.0,必,半,張毓麟,四 2-4 公館 Ｓ201,50,26,◎必須先修過【MAU0179  微積分甲（二）】、【MAU0181  微積分乙（二）】其中一門,,1112
2694,MAU0027,數學系（學）,,3.0,,,,,拓樸學（一）,General Topology (I),3.0,選,半,林延輯,二 6-8 公館 Ｓ203,50,39,,,1112
2695,MAU0031,數學系（學）,,3.0,,,,,代數特論（二）,Topics in Algebra (II),3.0,選,半,劉容真,二 2-4 公館 Ｓ204,50,12,,,1112
2696,MAU0107,數學系（學）,,3.0,,,,,微分幾何（二）,Differential Geometry (II),3.0,選,半,陳瑞堂,"五 6 公館 理圖807, 五 7-8 公館 Ｃ002",50,36,,,1112
2697,MAUE075,數學系（學）,,3.0,,,,,課程發展與設計（教）,Curriculum Development and Design,2.0,選,半,唐書志,五 9-10 公館 數學館M212,50,38,,,1112
2698,MAU0156,數學系（學）,,4.0,,,,,數學軟體導論,Introduction to Mathematical Software,3.0,選,半,黃聰明,四 2-4 公館 Ｅ101,50,45,,,1112
2699,MAUE210,數學系（學）,A,4.0,,,,,數學教學實習（二）（教）,Teaching Practicum: Mathemetics(II),2.0,選,半,謝豐瑞 王婷瑩,五 1-4 公館 數學館M211,30,25,◎必須先修過【MAUE110  數學教學實習（一）（教）】◎必須先修過(也可以同時修)【MAUE075  課程發展與設計（教）	】,,1112
2700,MAUE210,數學系（學）,B,4.0,,,,,數學教學實習（二）（教）,Teaching Practicum: Mathemetics(II),2.0,選,半,左台益 楊凱琳,五 1-4 公館 數學館M417,30,17,◎必須先修過【MAUE110  數學教學實習（一）（教）】◎必須先修過(也可以同時修)【MAUE075  課程發展與設計（教）	】,,1112
1134,ITU0028,科技系（學）,,1.0,甲,,,,電腦影像處理,Image Processing,3.0,必,半,張玉山,四 2-4 本部 教401,50,42,,,1112
1146,ITU0043,科技系（學）,,3.0,,,,,電腦動畫,Computer Animation,3.0,必,半,周賢彬,一 A-C 本部 教403,37,40,,學科組優先選課,1112
3179,GCU0144,圖傳系（學）,,3.0,,,,,互動式育樂系統設計,Interactive Entertainment & Educational System Design,3.0,選,半,陳淑如,四 2-4 本部 教404,30,15,,,1112
1173,GCU0187,圖傳系（學）,,3.0,,,,,影視特效與動態圖像,Film Special Effects and Motion Graphics,3.0,選,半,張晏榕,三 7-9 本部 教403,37,29,◎必須先修過【GCU0036  電腦三次元繪圖】,,1112
2922,T0U0003,藝術學院,,,,,,,數位科技藝術專題企劃與製作（二）,Seminar in Digital Technical Arts Planning & Production (II),2.0,選,半,黃心健,三 6-7 本部 綜1001,25,14,◎初選 科技藝術學程 研究生得下修,,1112
